Rhizobium cellulosilyticum
Rhizobium larrymoorei
Rhizobium rhizogenes
Rhodobacter capsulatus
Rhodococcus corynebacterioides
Rhodococcus equi
Rhodococcus erythropolis
Rhodococcus fascians
Rhodococcus globerulus
Rhodococcus rhodnii
Rhodococcus rhodochrous
Rickettsia aeschlimannii
Rickettsia africae
Rickettsia akari
Rickettsia australis
Rickettsia conorii
Rickettsia felis
Rickettsia heilongjiangensis
Rickettsia helvetica
Rickettsia honei
Rickettsia japonica
Rickettsia massiliae
Rickettsia monacensis
Rickettsia parkeri
Rickettsia prowazekii
Rickettsia raoultii
Rickettsia rickettsii
Rickettsia sibirica
Rickettsia slovaca
Rickettsia tamurae
Rickettsia typhi
Rickettsiella melolonthae
Robinsoniella peoriensis
Roseburia faecis
Roseburia hominis
Roseburia intestinalis
Roseburia inulinivorans
Roseomonas cervicalis
Roseomonas gilardii
Roseomonas mucosa
Rothia aeria
Rothia dentocariosa
Rothia mucilaginosa
Ruminococcus gnavus
Ruminococcus productus
Saccharomonospora viridis
Saccharopolyspora rectivirgula
Saccharopolyspora rosea
Salmonella
Salmonella bongori
Salmonella enterica
Salmonella thompson
Sarcina ventriculi
Scardovia inopinata
Scardovia wiggsiae
Sciscionella marina
Selenomonas artemidis
Selenomonas dianae
Selenomonas flueggei
Selenomonas infelix
Selenomonas noxia
Selenomonas sputigena
Serratia ficaria
Serratia fonticola
Serratia liquefaciens
Serratia marcescens
Serratia odorifera
Serratia plymuthica
Serratia proteamaculans
Serratia rubidaea
Shewanella algae
Shewanella putrefaciens
Shewanella xiamenensis
Shigella
Shigella boydii
Shigella dysenteriae
Shigella flexneri
Shigella sonnei
Shuttleworthia satelles
Simkania negevensis
Simonsiella muelleri
Slackia exigua
Sneathia sanguinegens
Solobacterium moorei
Sphingobacterium multivorum
Sphingobacterium spiritivorum
Sphingomonas koreensis
Sphingomonas melonis
Sphingomonas paucimobilis
Sphingomonas rhizogenes
Spirillum
Staphylococcus argenteus
Staphylococcus aureus
Staphylococcus capitis
Staphylococcus caprae
Staphylococcus cohnii
Staphylococcus condimenti
Staphylococcus epidermidis
Staphylococcus gallinarum
Staphylococcus haemolyticus
Staphylococcus hominis
Staphylococcus hyicus
Staphylococcus intermedius
Staphylococcus lentus
Staphylococcus lugdunensis
Staphylococcus nepalensis
Staphylococcus pasteuri
Staphylococcus pettenkoferi
Staphylococcus pseudintermedius
Staphylococcus saccharolyticus
Staphylococcus saprophyticus
Staphylococcus schleiferi
Staphylococcus sciuri
Staphylococcus simulans
Staphylococcus warneri
Staphylococcus xylosus
Stenotrophomonas maltophilia
Streptobacillus hongkongensis
Streptobacillus moniliformis
Streptococcus acidominimus
Streptococcus agalactiae
Streptococcus alactolyticus
Streptococcus anginosus
Streptococcus australis
Streptococcus canis
Streptococcus constellatus
Streptococcus cristatus
Streptococcus downei
Streptococcus dysgalactiae
Streptococcus equi
Streptococcus equinus
Streptococcus gallinaceus
Streptococcus gallolyticus
Streptococcus gordonii
Streptococcus halichoeri
Streptococcus infantarius
Streptococcus infantis
Streptococcus iniae
Streptococcus intermedius
Streptococcus lactarius
Streptococcus merionis
Streptococcus milleri
Streptococcus minor
Streptococcus mitis
Streptococcus mutans
Streptococcus oralis
Streptococcus parasanguinis
Streptococcus peroris
Streptococcus pluranimalium
Streptococcus pneumoniae
Streptococcus porcinus
Streptococcus pseudopneumoniae
Streptococcus pseudoporcinus
Streptococcus pyogenes
Streptococcus salivarius
Streptococcus sanguinis
Streptococcus sinensis
Streptococcus sobrinus
Streptococcus suis
Streptococcus uberis
Streptococcus vestibularis
Streptomyces albus
Streptomyces bikiniensis
Streptomyces cacaoi
Streptomyces griseus
Streptomyces lanatus
Streptomyces somaliensis
Streptomyces thermovulgaris
Sutterella parvirubra
Sutterella sanguinus
Sutterella wadsworthensis
Tannerella forsythensis
Tatlockia maceachernii
Tatlockia micdadei
Terrahaemophilus aromaticivorans
Tissierella carlieri
Tissierella praeacuta
Torque teno
Treponema
Treponema amylovorum
Treponema denticola
Treponema lecithinolyticum
Treponema maltophilum
Treponema medium
Treponema pallidum
Treponema parvum
Treponema pectinovorum
Treponema pertenius
Treponema putidum
Treponema socranskii
Treponema vincentii
Tropheryma whipplei
Trueperella bernardiae
Trueperella pyogenes
Tsukamurella hongkongensis
Tsukamurella inchonensis
Tsukamurella paurometabola
Tsukamurella pulmonis
Tsukamurella sinensis
Tsukamurella tyrosinosolvens
Turicella otitidis
Turicibacter sanguinis
Ureaplasma parvum
Ureaplasma urealyticum
Vagococcus fluvialis
Varibaculum cambriense
Variovorax paradoxus
Veillonella atypica
Veillonella denticariosi
Veillonella dispar
Veillonella montpellierensis
Veillonella parvula
Veillonella ratti
Veillonella rogosae
Vibrio alginolyticus
Vibrio cholerae
Vibrio cincinnatiensis
Vibrio fluvialis
Vibrio furnissii
Vibrio harveyi
Vibrio metschnikovii
Vibrio mimicus
Vibrio parahaemolyticus
Vibrio vulnificus
Waddlia chondrophila
Weeksella virosa
Weissella cibaria
Weissella confusa
Williamsia muralis
Williamsia serinedens
Wohlfahrtiimonas chitiniclastica
Wolinella succinogenes
Xanthomonas campestris
Xenophilus aerolatus
Yersinia aleksiciae
Yersinia bercovieri
Yersinia enterocolitica
Yersinia frederiksenii
Yersinia intermedia
Yersinia kristensenii
Yersinia mollaretii
Yersinia pestis
Yersinia pseudotuberculosis
Yersinia rohdei
Yersinia ruckeri
[Bacteroides] coagulans
[Haemophilus] ducreyi
adeno-associated virus
human papillomavirus
